target_name,target_difficulty,target_category,strategy_name,trial_number,total_inputs,valid_inputs,crash_error_inputs,unique_inputs,duplicate_inputs,average_execution_time,coverage_percent,covered_line_count,source_line_count,unique_error_type_count,error_types,result_file
arithmetic_script_parser,hard,grammar_parser,basic_character_random,1,100,0,100,100,0,3.403900012926897e-05,18.64406779661017,11,59,1,"{""ValueError"": 100}",results\week8\random_baseline\arithmetic_script_parser\basic_character_random_trial1.jsonl
arithmetic_script_parser,hard,grammar_parser,basic_character_random,2,100,0,100,97,3,3.309399988211226e-05,18.64406779661017,11,59,1,"{""ValueError"": 100}",results\week8\random_baseline\arithmetic_script_parser\basic_character_random_trial2.jsonl
arithmetic_script_parser,hard,grammar_parser,basic_character_random,3,100,0,100,98,2,3.7241000009089475e-05,18.64406779661017,11,59,2,"{""ValueError"": 99, ""SafetyError"": 1}",results\week8\random_baseline\arithmetic_script_parser\basic_character_random_trial3.jsonl
arithmetic_script_parser,hard,grammar_parser,coverage_guided_random,1,100,1,99,98,2,3.709399987201323e-05,77.96610169491525,46,59,4,"{""ValueError"": 96, ""SyntaxError"": 1, ""SafetyError"": 1, ""KeyError"": 1}",results\week8\random_baseline\arithmetic_script_parser\coverage_guided_random_trial1.jsonl
arithmetic_script_parser,hard,grammar_parser,coverage_guided_random,2,100,1,99,97,3,6.432599999243393e-05,77.96610169491525,46,59,4,"{""ValueError"": 95, ""SyntaxError"": 2, ""SafetyError"": 1, ""KeyError"": 1}",results\week8\random_baseline\arithmetic_script_parser\coverage_guided_random_trial2.jsonl
arithmetic_script_parser,hard,grammar_parser,coverage_guided_random,3,100,1,99,98,2,3.347099996972247e-05,77.96610169491525,46,59,4,"{""ValueError"": 95, ""SafetyError"": 1, ""SyntaxError"": 2, ""KeyError"": 1}",results\week8\random_baseline\arithmetic_script_parser\coverage_guided_random_trial3.jsonl
arithmetic_script_parser,hard,grammar_parser,edge_case_seed_random,1,100,1,99,79,21,3.670400015835185e-05,64.40677966101694,38,59,4,"{""ValueError"": 91, ""KeyError"": 3, ""SafetyError"": 1, ""SyntaxError"": 4}",results\week8\random_baseline\arithmetic_script_parser\edge_case_seed_random_trial1.jsonl
arithmetic_script_parser,hard,grammar_parser,edge_case_seed_random,2,100,1,99,80,20,3.7692999976570716e-05,71.1864406779661,42,59,3,"{""ValueError"": 91, ""SyntaxError"": 5, ""KeyError"": 3}",results\week8\random_baseline\arithmetic_script_parser\edge_case_seed_random_trial2.jsonl
arithmetic_script_parser,hard,grammar_parser,edge_case_seed_random,3,100,2,98,86,14,3.4840000025724294e-05,72.88135593220339,43,59,4,"{""ValueError"": 90, ""SyntaxError"": 5, ""SafetyError"": 2, ""KeyError"": 1}",results\week8\random_baseline\arithmetic_script_parser\edge_case_seed_random_trial3.jsonl
arithmetic_script_parser,hard,grammar_parser,mutation_based_random,1,100,5,95,98,2,4.457699989870889e-05,74.57627118644068,44,59,3,"{""ValueError"": 83, ""SyntaxError"": 10, ""KeyError"": 2}",results\week8\random_baseline\arithmetic_script_parser\mutation_based_random_trial1.jsonl
arithmetic_script_parser,hard,grammar_parser,mutation_based_random,2,100,7,93,93,7,4.2783999888342805e-05,76.27118644067797,45,59,3,"{""ValueError"": 79, ""SyntaxError"": 12, ""KeyError"": 2}",results\week8\random_baseline\arithmetic_script_parser\mutation_based_random_trial2.jsonl
arithmetic_script_parser,hard,grammar_parser,mutation_based_random,3,100,0,100,93,7,4.498299989791121e-05,66.10169491525424,39,59,3,"{""ValueError"": 86, ""SyntaxError"": 10, ""KeyError"": 4}",results\week8\random_baseline\arithmetic_script_parser\mutation_based_random_trial3.jsonl
arithmetic_script_parser,hard,grammar_parser,token_aware_random,1,100,0,100,96,4,3.176000003804802e-05,28.8135593220339,17,59,3,"{""ValueError"": 96, ""KeyError"": 2, ""SafetyError"": 2}",results\week8\random_baseline\arithmetic_script_parser\token_aware_random_trial1.jsonl
arithmetic_script_parser,hard,grammar_parser,token_aware_random,2,100,0,100,99,1,3.5819000004266854e-05,30.508474576271187,18,59,3,"{""ValueError"": 97, ""KeyError"": 1, ""SafetyError"": 2}",results\week8\random_baseline\arithmetic_script_parser\token_aware_random_trial2.jsonl
arithmetic_script_parser,hard,grammar_parser,token_aware_random,3,100,0,100,97,3,3.102999995462596e-05,23.728813559322035,14,59,3,"{""ValueError"": 94, ""KeyError"": 5, ""SafetyError"": 1}",results\week8\random_baseline\arithmetic_script_parser\token_aware_random_trial3.jsonl
boolean_expression_parser,hard,grammar_parser,basic_character_random,1,100,0,100,97,3,3.8353999971150186e-05,22.727272727272727,10,44,1,"{""ValueError"": 100}",results\week8\random_baseline\boolean_expression_parser\basic_character_random_trial1.jsonl
boolean_expression_parser,hard,grammar_parser,basic_character_random,2,100,0,100,99,1,3.312700004244107e-05,22.727272727272727,10,44,1,"{""ValueError"": 100}",results\week8\random_baseline\boolean_expression_parser\basic_character_random_trial2.jsonl
boolean_expression_parser,hard,grammar_parser,basic_character_random,3,100,0,100,100,0,3.136499983156682e-05,22.727272727272727,10,44,1,"{""ValueError"": 100}",results\week8\random_baseline\boolean_expression_parser\basic_character_random_trial3.jsonl
boolean_expression_parser,hard,grammar_parser,coverage_guided_random,1,100,2,98,99,1,3.21099999746366e-05,86.36363636363636,38,44,1,"{""ValueError"": 98}",results\week8\random_baseline\boolean_expression_parser\coverage_guided_random_trial1.jsonl
boolean_expression_parser,hard,grammar_parser,coverage_guided_random,2,100,2,98,96,4,4.0881000077206406e-05,77.27272727272727,34,44,1,"{""ValueError"": 98}",results\week8\random_baseline\boolean_expression_parser\coverage_guided_random_trial2.jsonl
boolean_expression_parser,hard,grammar_parser,coverage_guided_random,3,100,1,99,98,2,6.33439999910479e-05,86.36363636363636,38,44,1,"{""ValueError"": 99}",results\week8\random_baseline\boolean_expression_parser\coverage_guided_random_trial3.jsonl
boolean_expression_parser,hard,grammar_parser,edge_case_seed_random,1,100,2,98,87,13,3.5571999997046075e-05,84.0909090909091,37,44,1,"{""ValueError"": 98}",results\week8\random_baseline\boolean_expression_parser\edge_case_seed_random_trial1.jsonl
boolean_expression_parser,hard,grammar_parser,edge_case_seed_random,2,100,7,93,81,19,3.600800007916405e-05,84.0909090909091,37,44,1,"{""ValueError"": 93}",results\week8\random_baseline\boolean_expression_parser\edge_case_seed_random_trial2.jsonl
boolean_expression_parser,hard,grammar_parser,edge_case_seed_random,3,100,4,96,85,15,3.7828999829798704e-05,84.0909090909091,37,44,1,"{""ValueError"": 96}",results\week8\random_baseline\boolean_expression_parser\edge_case_seed_random_trial3.jsonl
boolean_expression_parser,hard,grammar_parser,mutation_based_random,1,100,1,99,98,2,4.6941000018705384e-05,79.54545454545455,35,44,1,"{""ValueError"": 99}",results\week8\random_baseline\boolean_expression_parser\mutation_based_random_trial1.jsonl
boolean_expression_parser,hard,grammar_parser,mutation_based_random,2,100,0,100,96,4,3.555300003426964e-05,70.45454545454545,31,44,1,"{""ValueError"": 100}",results\week8\random_baseline\boolean_expression_parser\mutation_based_random_trial2.jsonl
boolean_expression_parser,hard,grammar_parser,mutation_based_random,3,100,1,99,95,5,3.489300012006424e-05,68.18181818181817,30,44,1,"{""ValueError"": 99}",results\week8\random_baseline\boolean_expression_parser\mutation_based_random_trial3.jsonl
boolean_expression_parser,hard,grammar_parser,token_aware_random,1,100,4,96,99,1,3.9778999944246604e-05,86.36363636363636,38,44,1,"{""ValueError"": 96}",results\week8\random_baseline\boolean_expression_parser\token_aware_random_trial1.jsonl
boolean_expression_parser,hard,grammar_parser,token_aware_random,2,100,2,98,99,1,3.322600006868015e-05,86.36363636363636,38,44,1,"{""ValueError"": 98}",results\week8\random_baseline\boolean_expression_parser\token_aware_random_trial2.jsonl
boolean_expression_parser,hard,grammar_parser,token_aware_random,3,100,4,96,99,1,3.563299998859293e-05,79.54545454545455,35,44,1,"{""ValueError"": 96}",results\week8\random_baseline\boolean_expression_parser\token_aware_random_trial3.jsonl
calculator,easy,arithmetic_expression,basic_character_random,1,100,0,100,100,0,6.058399991161423e-05,21.875,7,32,3,"{""IndentationError"": 2, ""SyntaxError"": 91, ""ValueError"": 7}",results\week8\random_baseline\calculator\basic_character_random_trial1.jsonl
calculator,easy,arithmetic_expression,basic_character_random,2,100,0,100,100,0,6.544899986693053e-05,21.875,7,32,3,"{""SyntaxError"": 96, ""ValueError"": 3, ""SafetyError"": 1}",results\week8\random_baseline\calculator\basic_character_random_trial2.jsonl
calculator,easy,arithmetic_expression,basic_character_random,3,100,0,100,98,2,6.198200000653742e-05,18.75,6,32,3,"{""SyntaxError"": 97, ""ValueError"": 1, ""IndentationError"": 2}",results\week8\random_baseline\calculator\basic_character_random_trial3.jsonl
calculator,easy,arithmetic_expression,coverage_guided_random,1,100,8,92,97,3,5.3782999948452926e-05,37.5,12,32,6,"{""SyntaxError"": 70, ""KeyError"": 3, ""ValueError"": 15, ""IndentationError"": 2, ""SafetyError"": 1, ""ZeroDivisionError"": 1}",results\week8\random_baseline\calculator\coverage_guided_random_trial1.jsonl
calculator,easy,arithmetic_expression,coverage_guided_random,2,100,13,87,95,5,3.647399993496947e-05,37.5,12,32,6,"{""ValueError"": 18, ""SyntaxError"": 62, ""KeyError"": 3, ""IndentationError"": 2, ""SafetyError"": 1, ""ZeroDivisionError"": 1}",results\week8\random_baseline\calculator\coverage_guided_random_trial2.jsonl
calculator,easy,arithmetic_expression,coverage_guided_random,3,100,5,95,98,2,4.178399998636451e-05,37.5,12,32,6,"{""SyntaxError"": 72, ""ValueError"": 18, ""KeyError"": 1, ""SafetyError"": 1, ""ZeroDivisionError"": 1, ""IndentationError"": 2}",results\week8\random_baseline\calculator\coverage_guided_random_trial3.jsonl
calculator,easy,arithmetic_expression,edge_case_seed_random,1,100,11,89,92,8,6.125600000814302e-05,37.5,12,32,5,"{""ValueError"": 28, ""SyntaxError"": 50, ""SafetyError"": 1, ""KeyError"": 5, ""IndentationError"": 5}",results\week8\random_baseline\calculator\edge_case_seed_random_trial1.jsonl
calculator,easy,arithmetic_expression,edge_case_seed_random,2,100,19,81,86,14,8.803499989880948e-05,37.5,12,32,5,"{""SyntaxError"": 47, ""SafetyError"": 2, ""ValueError"": 20, ""IndentationError"": 11, ""KeyError"": 1}",results\week8\random_baseline\calculator\edge_case_seed_random_trial2.jsonl
calculator,easy,arithmetic_expression,edge_case_seed_random,3,100,13,87,85,15,6.111199994847994e-05,37.5,12,32,5,"{""ValueError"": 21, ""SyntaxError"": 56, ""IndentationError"": 5, ""KeyError"": 4, ""ZeroDivisionError"": 1}",results\week8\random_baseline\calculator\edge_case_seed_random_trial3.jsonl
calculator,easy,arithmetic_expression,mutation_based_random,1,100,29,71,90,10,5.791400004454772e-05,37.5,12,32,4,"{""SyntaxError"": 54, ""ValueError"": 14, ""SafetyError"": 1, ""KeyError"": 2}",results\week8\random_baseline\calculator\mutation_based_random_trial1.jsonl
calculator,easy,arithmetic_expression,mutation_based_random,2,100,23,77,90,10,5.680699989170535e-05,37.5,12,32,4,"{""SyntaxError"": 58, ""ValueError"": 14, ""KeyError"": 3, ""SafetyError"": 2}",results\week8\random_baseline\calculator\mutation_based_random_trial2.jsonl
calculator,easy,arithmetic_expression,mutation_based_random,3,100,28,72,86,14,5.273200004012324e-05,34.375,11,32,4,"{""ValueError"": 11, ""SyntaxError"": 59, ""SafetyError"": 1, ""ZeroDivisionError"": 1}",results\week8\random_baseline\calculator\mutation_based_random_trial3.jsonl
calculator,easy,arithmetic_expression,token_aware_random,1,100,3,97,98,2,6.390000011379016e-05,34.375,11,32,5,"{""SafetyError"": 3, ""SyntaxError"": 83, ""ValueError"": 5, ""IndentationError"": 5, ""KeyError"": 1}",results\week8\random_baseline\calculator\token_aware_random_trial1.jsonl
calculator,easy,arithmetic_expression,token_aware_random,2,100,3,97,98,2,6.118499997683102e-05,31.25,10,32,5,"{""SyntaxError"": 80, ""IndentationError"": 11, ""SafetyError"": 2, ""KeyError"": 1, ""ValueError"": 3}",results\week8\random_baseline\calculator\token_aware_random_trial2.jsonl
calculator,easy,arithmetic_expression,token_aware_random,3,100,1,99,98,2,5.679399992004619e-05,31.25,10,32,5,"{""IndentationError"": 10, ""SyntaxError"": 81, ""ValueError"": 6, ""KeyError"": 1, ""SafetyError"": 1}",results\week8\random_baseline\calculator\token_aware_random_trial3.jsonl
color_code_validator,easy,format_validator,basic_character_random,1,100,0,100,96,4,3.001100003530155e-05,27.77777777777778,5,18,1,"{""ValueError"": 100}",results\week8\random_baseline\color_code_validator\basic_character_random_trial1.jsonl
color_code_validator,easy,format_validator,basic_character_random,2,100,0,100,100,0,2.936100008810172e-05,27.77777777777778,5,18,1,"{""ValueError"": 100}",results\week8\random_baseline\color_code_validator\basic_character_random_trial2.jsonl
color_code_validator,easy,format_validator,basic_character_random,3,100,0,100,93,7,3.100500009168172e-05,27.77777777777778,5,18,1,"{""ValueError"": 100}",results\week8\random_baseline\color_code_validator\basic_character_random_trial3.jsonl
color_code_validator,easy,format_validator,coverage_guided_random,1,100,2,98,96,4,2.964000001156819e-05,72.22222222222221,13,18,1,"{""ValueError"": 98}",results\week8\random_baseline\color_code_validator\coverage_guided_random_trial1.jsonl
color_code_validator,easy,format_validator,coverage_guided_random,2,100,1,99,98,2,2.87769998794829e-05,72.22222222222221,13,18,1,"{""ValueError"": 99}",results\week8\random_baseline\color_code_validator\coverage_guided_random_trial2.jsonl
color_code_validator,easy,format_validator,coverage_guided_random,3,100,1,99,95,5,2.850499999112799e-05,72.22222222222221,13,18,1,"{""ValueError"": 99}",results\week8\random_baseline\color_code_validator\coverage_guided_random_trial3.jsonl
color_code_validator,easy,format_validator,edge_case_seed_random,1,100,1,99,82,18,2.9103000088070985e-05,72.22222222222221,13,18,1,"{""ValueError"": 99}",results\week8\random_baseline\color_code_validator\edge_case_seed_random_trial1.jsonl
color_code_validator,easy,format_validator,edge_case_seed_random,2,100,2,98,81,19,3.0912000001990234e-05,72.22222222222221,13,18,1,"{""ValueError"": 98}",results\week8\random_baseline\color_code_validator\edge_case_seed_random_trial2.jsonl
color_code_validator,easy,format_validator,edge_case_seed_random,3,100,4,96,84,16,3.22559999403893e-05,72.22222222222221,13,18,1,"{""ValueError"": 96}",results\week8\random_baseline\color_code_validator\edge_case_seed_random_trial3.jsonl
color_code_validator,easy,format_validator,mutation_based_random,1,100,5,95,90,10,2.9370000083872584e-05,72.22222222222221,13,18,1,"{""ValueError"": 95}",results\week8\random_baseline\color_code_validator\mutation_based_random_trial1.jsonl
color_code_validator,easy,format_validator,mutation_based_random,2,100,10,90,87,13,3.159600008075358e-05,72.22222222222221,13,18,1,"{""ValueError"": 90}",results\week8\random_baseline\color_code_validator\mutation_based_random_trial2.jsonl
color_code_validator,easy,format_validator,mutation_based_random,3,100,9,91,88,12,2.964599996630568e-05,72.22222222222221,13,18,1,"{""ValueError"": 91}",results\week8\random_baseline\color_code_validator\mutation_based_random_trial3.jsonl
color_code_validator,easy,format_validator,token_aware_random,1,100,0,100,95,5,2.9186000047047857e-05,22.22222222222222,4,18,1,"{""ValueError"": 100}",results\week8\random_baseline\color_code_validator\token_aware_random_trial1.jsonl
color_code_validator,easy,format_validator,token_aware_random,2,100,0,100,96,4,2.8795999933208806e-05,22.22222222222222,4,18,1,"{""ValueError"": 100}",results\week8\random_baseline\color_code_validator\token_aware_random_trial2.jsonl
color_code_validator,easy,format_validator,token_aware_random,3,100,0,100,96,4,2.9497000086848855e-05,27.77777777777778,5,18,1,"{""ValueError"": 100}",results\week8\random_baseline\color_code_validator\token_aware_random_trial3.jsonl
command_parser,hard,command_parser,basic_character_random,1,100,0,100,95,5,0.00019813700002487166,27.500000000000004,11,40,1,"{""ValueError"": 100}",results\week8\random_baseline\command_parser\basic_character_random_trial1.jsonl
command_parser,hard,command_parser,basic_character_random,2,100,0,100,99,1,0.0002291609998974309,27.500000000000004,11,40,1,"{""ValueError"": 100}",results\week8\random_baseline\command_parser\basic_character_random_trial2.jsonl
command_parser,hard,command_parser,basic_character_random,3,100,0,100,98,2,0.00019482200003039906,27.500000000000004,11,40,1,"{""ValueError"": 100}",results\week8\random_baseline\command_parser\basic_character_random_trial3.jsonl
command_parser,hard,command_parser,coverage_guided_random,1,100,3,97,100,0,0.00013779600003545057,72.5,29,40,1,"{""ValueError"": 97}",results\week8\random_baseline\command_parser\coverage_guided_random_trial1.jsonl
command_parser,hard,command_parser,coverage_guided_random,2,100,2,98,99,1,0.0001246339999124757,72.5,29,40,1,"{""ValueError"": 98}",results\week8\random_baseline\command_parser\coverage_guided_random_trial2.jsonl
command_parser,hard,command_parser,coverage_guided_random,3,100,2,98,98,2,0.000137209000022267,72.5,29,40,1,"{""ValueError"": 98}",results\week8\random_baseline\command_parser\coverage_guided_random_trial3.jsonl
command_parser,hard,command_parser,edge_case_seed_random,1,100,5,95,86,14,0.0001729840001462435,72.5,29,40,1,"{""ValueError"": 95}",results\week8\random_baseline\command_parser\edge_case_seed_random_trial1.jsonl
command_parser,hard,command_parser,edge_case_seed_random,2,100,4,96,83,17,0.00014647800007878687,72.5,29,40,1,"{""ValueError"": 96}",results\week8\random_baseline\command_parser\edge_case_seed_random_trial2.jsonl
command_parser,hard,command_parser,edge_case_seed_random,3,100,3,97,83,17,0.0001465079998888541,67.5,27,40,1,"{""ValueError"": 97}",results\week8\random_baseline\command_parser\edge_case_seed_random_trial3.jsonl
command_parser,hard,command_parser,mutation_based_random,1,100,17,83,99,1,0.00016525500010175164,72.5,29,40,1,"{""ValueError"": 83}",results\week8\random_baseline\command_parser\mutation_based_random_trial1.jsonl
command_parser,hard,command_parser,mutation_based_random,2,100,15,85,98,2,0.00017080799994801055,72.5,29,40,1,"{""ValueError"": 85}",results\week8\random_baseline\command_parser\mutation_based_random_trial2.jsonl
command_parser,hard,command_parser,mutation_based_random,3,100,14,86,97,3,0.000198731999789743,72.5,29,40,1,"{""ValueError"": 86}",results\week8\random_baseline\command_parser\mutation_based_random_trial3.jsonl
command_parser,hard,command_parser,token_aware_random,1,100,3,97,95,5,0.00020617200005290214,65.0,26,40,1,"{""ValueError"": 97}",results\week8\random_baseline\command_parser\token_aware_random_trial1.jsonl
command_parser,hard,command_parser,token_aware_random,2,100,5,95,94,6,0.00020191300009173574,65.0,26,40,1,"{""ValueError"": 95}",results\week8\random_baseline\command_parser\token_aware_random_trial2.jsonl
command_parser,hard,command_parser,token_aware_random,3,100,5,95,100,0,0.000225261999948998,67.5,27,40,1,"{""ValueError"": 95}",results\week8\random_baseline\command_parser\token_aware_random_trial3.jsonl
config_parser,moderate,key_value_parser,basic_character_random,1,100,11,89,100,0,3.4590999948704845e-05,81.25,26,32,1,"{""ValueError"": 89}",results\week8\random_baseline\config_parser\basic_character_random_trial1.jsonl
config_parser,moderate,key_value_parser,basic_character_random,2,100,13,87,98,2,3.669299998364295e-05,81.25,26,32,1,"{""ValueError"": 87}",results\week8\random_baseline\config_parser\basic_character_random_trial2.jsonl
config_parser,moderate,key_value_parser,basic_character_random,3,100,7,93,98,2,3.644900005383534e-05,78.125,25,32,1,"{""ValueError"": 93}",results\week8\random_baseline\config_parser\basic_character_random_trial3.jsonl
config_parser,moderate,key_value_parser,coverage_guided_random,1,100,7,93,99,1,3.080000018599094e-05,84.375,27,32,1,"{""ValueError"": 93}",results\week8\random_baseline\config_parser\coverage_guided_random_trial1.jsonl
config_parser,moderate,key_value_parser,coverage_guided_random,2,100,8,92,99,1,4.120299994610832e-05,84.375,27,32,1,"{""ValueError"": 92}",results\week8\random_baseline\config_parser\coverage_guided_random_trial2.jsonl
config_parser,moderate,key_value_parser,coverage_guided_random,3,100,11,89,99,1,3.0372000037459656e-05,87.5,28,32,1,"{""ValueError"": 89}",results\week8\random_baseline\config_parser\coverage_guided_random_trial3.jsonl
config_parser,moderate,key_value_parser,edge_case_seed_random,1,100,13,87,83,17,3.670500002044719e-05,84.375,27,32,1,"{""ValueError"": 87}",results\week8\random_baseline\config_parser\edge_case_seed_random_trial1.jsonl
config_parser,moderate,key_value_parser,edge_case_seed_random,2,100,12,88,79,21,3.169099996739533e-05,84.375,27,32,1,"{""ValueError"": 88}",results\week8\random_baseline\config_parser\edge_case_seed_random_trial2.jsonl
config_parser,moderate,key_value_parser,edge_case_seed_random,3,100,10,90,88,12,3.1606000065949045e-05,84.375,27,32,1,"{""ValueError"": 90}",results\week8\random_baseline\config_parser\edge_case_seed_random_trial3.jsonl
config_parser,moderate,key_value_parser,mutation_based_random,1,100,55,45,97,3,3.500599983453867e-05,78.125,25,32,1,"{""ValueError"": 45}",results\week8\random_baseline\config_parser\mutation_based_random_trial1.jsonl
config_parser,moderate,key_value_parser,mutation_based_random,2,100,60,40,95,5,3.887800006850739e-05,81.25,26,32,1,"{""ValueError"": 40}",results\week8\random_baseline\config_parser\mutation_based_random_trial2.jsonl
config_parser,moderate,key_value_parser,mutation_based_random,3,100,49,51,95,5,3.379399984623888e-05,81.25,26,32,1,"{""ValueError"": 51}",results\week8\random_baseline\config_parser\mutation_based_random_trial3.jsonl
config_parser,moderate,key_value_parser,token_aware_random,1,100,8,92,96,4,4.025999991426943e-05,84.375,27,32,1,"{""ValueError"": 92}",results\week8\random_baseline\config_parser\token_aware_random_trial1.jsonl
config_parser,moderate,key_value_parser,token_aware_random,2,100,7,93,96,4,3.734299994903267e-05,84.375,27,32,1,"{""ValueError"": 93}",results\week8\random_baseline\config_parser\token_aware_random_trial2.jsonl
config_parser,moderate,key_value_parser,token_aware_random,3,100,9,91,95,5,3.662699999040342e-05,84.375,27,32,1,"{""ValueError"": 91}",results\week8\random_baseline\config_parser\token_aware_random_trial3.jsonl
csv_parser,moderate,structured_parser,basic_character_random,1,100,14,86,100,0,3.423599997404381e-05,66.66666666666666,16,24,1,"{""ValueError"": 86}",results\week8\random_baseline\csv_parser\basic_character_random_trial1.jsonl
csv_parser,moderate,structured_parser,basic_character_random,2,100,17,83,100,0,3.357299994604546e-05,62.5,15,24,1,"{""ValueError"": 83}",results\week8\random_baseline\csv_parser\basic_character_random_trial2.jsonl
csv_parser,moderate,structured_parser,basic_character_random,3,100,15,85,100,0,3.7070000089443056e-05,62.5,15,24,1,"{""ValueError"": 85}",results\week8\random_baseline\csv_parser\basic_character_random_trial3.jsonl
csv_parser,moderate,structured_parser,coverage_guided_random,1,100,18,82,98,2,3.555400006007403e-05,66.66666666666666,16,24,1,"{""ValueError"": 82}",results\week8\random_baseline\csv_parser\coverage_guided_random_trial1.jsonl
csv_parser,moderate,structured_parser,coverage_guided_random,2,100,24,76,96,4,3.382799988685292e-05,66.66666666666666,16,24,1,"{""ValueError"": 76}",results\week8\random_baseline\csv_parser\coverage_guided_random_trial2.jsonl
csv_parser,moderate,structured_parser,coverage_guided_random,3,100,21,79,98,2,3.5073000053671424e-05,66.66666666666666,16,24,1,"{""ValueError"": 79}",results\week8\random_baseline\csv_parser\coverage_guided_random_trial3.jsonl
csv_parser,moderate,structured_parser,edge_case_seed_random,1,100,18,82,87,13,3.620000012233504e-05,66.66666666666666,16,24,1,"{""ValueError"": 82}",results\week8\random_baseline\csv_parser\edge_case_seed_random_trial1.jsonl
csv_parser,moderate,structured_parser,edge_case_seed_random,2,100,19,81,88,12,3.8442999848484763e-05,66.66666666666666,16,24,1,"{""ValueError"": 81}",results\week8\random_baseline\csv_parser\edge_case_seed_random_trial2.jsonl
csv_parser,moderate,structured_parser,edge_case_seed_random,3,100,21,79,84,16,3.5452999945846386e-05,66.66666666666666,16,24,1,"{""ValueError"": 79}",results\week8\random_baseline\csv_parser\edge_case_seed_random_trial3.jsonl
csv_parser,moderate,structured_parser,mutation_based_random,1,100,71,29,100,0,4.07969999287161e-05,66.66666666666666,16,24,1,"{""ValueError"": 29}",results\week8\random_baseline\csv_parser\mutation_based_random_trial1.jsonl
csv_parser,moderate,structured_parser,mutation_based_random,2,100,69,31,97,3,3.898800016031601e-05,66.66666666666666,16,24,1,"{""ValueError"": 31}",results\week8\random_baseline\csv_parser\mutation_based_random_trial2.jsonl
csv_parser,moderate,structured_parser,mutation_based_random,3,100,67,33,99,1,3.8444999936473324e-05,66.66666666666666,16,24,1,"{""ValueError"": 33}",results\week8\random_baseline\csv_parser\mutation_based_random_trial3.jsonl
csv_parser,moderate,structured_parser,token_aware_random,1,100,10,90,94,6,4.013600006146589e-05,66.66666666666666,16,24,1,"{""ValueError"": 90}",results\week8\random_baseline\csv_parser\token_aware_random_trial1.jsonl
csv_parser,moderate,structured_parser,token_aware_random,2,100,9,91,98,2,3.325599987874739e-05,66.66666666666666,16,24,1,"{""ValueError"": 91}",results\week8\random_baseline\csv_parser\token_aware_random_trial2.jsonl
csv_parser,moderate,structured_parser,token_aware_random,3,100,13,87,96,4,4.21989999631478e-05,66.66666666666666,16,24,1,"{""ValueError"": 87}",results\week8\random_baseline\csv_parser\token_aware_random_trial3.jsonl
date_parser,easy,format_parser,basic_character_random,1,100,0,100,100,0,0.00023964999985764734,37.5,9,24,1,"{""ValueError"": 100}",results\week8\random_baseline\date_parser\basic_character_random_trial1.jsonl
date_parser,easy,format_parser,basic_character_random,2,100,0,100,100,0,9.487899989835569e-05,33.33333333333333,8,24,1,"{""ValueError"": 100}",results\week8\random_baseline\date_parser\basic_character_random_trial2.jsonl
date_parser,easy,format_parser,basic_character_random,3,100,0,100,98,2,9.97090000055323e-05,37.5,9,24,1,"{""ValueError"": 100}",results\week8\random_baseline\date_parser\basic_character_random_trial3.jsonl
date_parser,easy,format_parser,coverage_guided_random,1,100,2,98,97,3,9.030999997776234e-05,62.5,15,24,1,"{""ValueError"": 98}",results\week8\random_baseline\date_parser\coverage_guided_random_trial1.jsonl
date_parser,easy,format_parser,coverage_guided_random,2,100,1,99,98,2,9.378300001117168e-05,62.5,15,24,1,"{""ValueError"": 99}",results\week8\random_baseline\date_parser\coverage_guided_random_trial2.jsonl
date_parser,easy,format_parser,coverage_guided_random,3,100,1,99,96,4,8.58670000343409e-05,62.5,15,24,1,"{""ValueError"": 99}",results\week8\random_baseline\date_parser\coverage_guided_random_trial3.jsonl
date_parser,easy,format_parser,edge_case_seed_random,1,100,3,97,87,13,8.626199998616357e-05,62.5,15,24,1,"{""ValueError"": 97}",results\week8\random_baseline\date_parser\edge_case_seed_random_trial1.jsonl
date_parser,easy,format_parser,edge_case_seed_random,2,100,3,97,90,10,8.561899998312584e-05,62.5,15,24,1,"{""ValueError"": 97}",results\week8\random_baseline\date_parser\edge_case_seed_random_trial2.jsonl
date_parser,easy,format_parser,edge_case_seed_random,3,100,0,100,85,15,8.395100014240597e-05,37.5,9,24,1,"{""ValueError"": 100}",results\week8\random_baseline\date_parser\edge_case_seed_random_trial3.jsonl
date_parser,easy,format_parser,mutation_based_random,1,100,7,93,95,5,9.125299986408209e-05,62.5,15,24,1,"{""ValueError"": 93}",results\week8\random_baseline\date_parser\mutation_based_random_trial1.jsonl
date_parser,easy,format_parser,mutation_based_random,2,100,2,98,89,11,8.744200002183789e-05,62.5,15,24,1,"{""ValueError"": 98}",results\week8\random_baseline\date_parser\mutation_based_random_trial2.jsonl
date_parser,easy,format_parser,mutation_based_random,3,100,2,98,94,6,9.090299990930362e-05,62.5,15,24,1,"{""ValueError"": 98}",results\week8\random_baseline\date_parser\mutation_based_random_trial3.jsonl
date_parser,easy,format_parser,token_aware_random,1,100,0,100,97,3,9.655700006987899e-05,37.5,9,24,1,"{""ValueError"": 100}",results\week8\random_baseline\date_parser\token_aware_random_trial1.jsonl
date_parser,easy,format_parser,token_aware_random,2,100,0,100,99,1,9.385299992572982e-05,37.5,9,24,1,"{""ValueError"": 100}",results\week8\random_baseline\date_parser\token_aware_random_trial2.jsonl
